,0
28982,"Specify New Name for Current Session
"
28983,"Your password has not been changed.
"
28984,"KWord LATEX Export Filter
"
28985,"Select this Bézier Quadratic
"
28986,"Internal error: invalid provider handle
"
28987,"Expected `', got `' for key
"
28988,"A window has begun resizing
"
28989,"Error creating connection
"
28990,"Timeout on server 
"
28991,"Passphrase is too long, it must contain fewer than 1024 characters.
"
28992,"Switch to Manual Layout?
"
28993,"Failed to fork
"
28994,"600 DPI Unidirectional
"
28995,"Searching by name - please wait
"
28996,"This setting determines the capacity that KDat assumes your backup tapes to be. This is used when formatting the tapes.
"
28997,"Recalculate & Scores
"
28998,"You are now connected to the wired network.
"
28999,"Use the server security level if you have a big network and the samba server should validate the username/ password by passing it to another SMB server, such as an NT box.
"
29000,"Custom Permissions
"
29001,"Enter the suffix to append to the backup file names.
"
29002,"You have specified no upload URL, the calendar will be read-only.
"
29003,"Changes the highlight mode of the active document
"
29004,"Although a connection was established to , the connection was closed at an unexpected point in the communication.
"
29005,"Invalid answer from world-wide highscores server.
"
29006,"The calling application that is inhibiting the screensaver
"
29007,"You may not import keys with this cipher
"
29008,"Cannot retrieve calendar changes:
"
29009,"no implementation was defined for the extension.
"
29010,"Information: Looking for breakpoints.
"
29011,"Unable to connect to POP server. Error sending username:
"
29012,"If there is already a computer you want to use this key with, you can set up that computer to recognize your key now.
"
29013,"Search backwards for:
"
29014,"Hunter Army Air Field
"
29015,"The greeter version does not match the daemon version. You have probably just upgraded GDM. Please restart the GDM daemon or the computer.
"
29016,"Deprecated property, use shadowtype instead
"
29017,"Check to include text message alarms in the search.
"
29018,"No serving hosts were found.
"
29019,"Richard E. Fleming Airport
"
29020,"Smooth gradients with purple highlights
"
29021,"Modify Resource
"
29022,"Connect to Server
"
29023,"1200 dpi, Photo, Color Cartr., Photo Paper
"
29024,"lower boundary of the plot range
"
29025,"Set the profile to use. Use 'gcompris -a' to create profiles
"
29026,"Copy Pattern Location
"
29027,"Whether to show categories field in the event/meeting editor
"
29028,"Do you want to disconnect?
"
29029,"Unpaired Samples, Known Variances...
"
29030,"Find the strawberry by clicking on the blue fields
"
29031,"Action description
"
29032,"Fold & Saddle Stitch
"
29033,"Info on 
"
29034,"This will delete all your current Evolution data and settings and restore them from your backup. Evolution restore can start only when Evolution is not running. Please make sure that you close all your unsaved windows before you proceed. If you want Evolution to restart automatically restart after restore, please enable the toggle button.
"
29035,"Game range end (default start: start if start given)
"
29036,"Provider for Microsoft Access files
"
29037,"Display question dialog
"
29038,"If this is checked, the I Know button will be available. It allows you to tell the query that you know the result without writing it or having it checked. This is available by default. If you uncheck this, the I Know button will not be available.
"
29039,"Cannot subscribe to folder: Invalid mailbox name
"
29040,"Lower this channel to the bottom of the channel stack
"
29041,"Music Sharing servers added by the user.
"
29042,"Conflicting options are present: windows of an application should be listed, but --has been used
"
29043,"Total number of solved tasks
"
29044,"Shows this help screen
"
29045,"Condition for taking this transition when the event is fired
"
29046,"All local and active remote folders
"
29047,"Select the first of the four starting points of the generic projectivity...
"
29048,"Error processing directory
"
29049,"Enable this option if you want an animation shown when windows are minimized or restored.
"
29050,"Can't get the number of rows of data model
"
29051,"Incorrect type for list element in
"
29052,"Asking to connect to us at:%hu for Direct IM.
"
29053,"Click to select the color of the OSD text.
"
29054,"Select the polygon of which you want to construct the convex hull...
"
29055,"Could not find a file named  in the archive.
"
29056,"The default action is to keep your current version.
"
29057,"Select Palette File
"
29058,"Select Address Book:
"
29059,"Unable to get column name
"
29060,"' 'does not appear to be a folder. Please move the file out of the way.
"
29061,"Ekiga didn't find any usable audio plugin. Make sure that your installation is correct.
"
29062,"Goes to next list item.
"
29063,"& Edit Address Book
"
29064,"The KDE team welcomes you to user-friendly UNIX computing
"
29065,"Delete Event & lt; Verbosegt;:
"
29066,"Press the two shift keys at the same time, to make the ball go in a straight line.
"
29067,"Open IFS Fractal file
"
29068,"Use Balsa as default email client?
"
29069,"Unselect all major bodies
"
29070,"A program original by Éric Bischoff and John Calhoun. This program is dedicated to my daughter Sunniva.
"
29071,"The amount of time, after the screen saver has started, to ask for the unlock password.
"
29072,"Could not access . Make sure the floppy in drive  is a DOS-formatted floppy disk and that the permissions of the device file (e. g. / dev/ fd0) are set correctly (e. g. rwxrwxrwx).
"
29073,"Select the character set that will be used to encode your search query
"
29074,"is not in encodings:
"
29075,"Stop the volume associated with the open folder
"
29076,"Greek'protos' for'ancester '. Protactinium is before Actinium in the periodic table.
"
29077,"All that takes up space and has mass.
"
29078,"Match entire word only
"
29079,"No unused definitions in &lt;defsgt;.
"
29080,"%d%% of the disk space on the root partition is in use
"
29081,"No breakpoints are set for the file.
"
29082,"Select Rational Bézier Cubic 
"
29083,"Whether non-numeric characters should be ignored
"
29084,"GDM already running. Aborting!
"
29085,"Can't have two slashes '/' in a row
"
29086,"Failed to fetch
"
29087,"Vocabulary Columns...
"
29088,"Remove from the list of active filters
"
29089,"Flame works only on RGB drawables.
"
29090,"Raw information about the ICC profile manufacturer
"
29091,"Export Data
"
29092,"Recursive make-call malformed
"
29093,"Arrow direction
"
29094,"Enter object name:
"
29095,"Filename for export
"
29096,"Halfwidth and Fullwidth Forms
"
29097,"Fill the selection using the foreground color
"
29098,"Create topic “”
"
29099,"the message is displayed silently.
"
29100,"You are already logged in. You can log in anyway, return to your previous login session, or abort this login
"
29101,"Distribution list with the given name  already exists. Please select a different name.
"
29102,"& Move checkers when scrolling
"
29103,"Save Image As
"
29104,"Create symbolic link
"
29105,"Arabic'al qaliy 'for potash
"
29106,"A vocabulary list.
"
29107,"Run a site specific command
"
29108,"Shuffles the entries of the active vocabulary
"
29109,"Checking this box enables automatic recording of boot command lines as the defaults for the following boots. This way, lilo ""locks"" on a choice until it is manually overridden. This sets the lock option in lilo. conf.
"
29110,"You may only specify a single --export option.
"
29111,"Ignore changes which insert or delete blank lines
"
29112,"New project creation has failed.
"
29113,"Cuddle up to the immediately preceding '}' in an if-then-else construct.
"
29114,"Path to directory containing search indices.
"
29115,"Whether to ask for confirmation before closing a terminal
"
29116,"Eject tape on unmount
"
29117,"Mark as default address book
"
29118,"Imports SC/XSpread files
"
29119,"Breakpoint   for template: mode: in file at line 
"
29120,"Comma Separated Value (CSV)
"
29121,"Whether the network is available
"
29122,"GnomeIconSelection: does not exist or is not a directory
"
29123,"Direct your boat accurately to win the race.
"
29124,"Modify object(s) Use <Space> to toggle between this and other tools
"
29125,"Recent Documents
"
29126,"Select the second of the four end points of the generic projectivity...
"
29127,"Global keyboard grab
"
29128,"Automatically select icons
"
29129,"Control whether the grid is shown.
"
29130,"The plugin manager to use for resolving plugins
"
29131,"Export loaded file and exit
"
29132,"How long until the next scheduled trigger of the alarm
"
29133,"If you do not send a cancelation notice, the other participants may not know the task has been deleted.
"
29134,"Do you want to close the connection?
"
29135,"Here you can choose the font to be used.
"
29136,"The default X coordinate for the main window.
"
29137,"Could not run the necessary command:
"
29138,"Practise adding up, until all the cards are gone.
"
29139,"Only run a single test. Multiple options allowed.
"
29140,"The group's elements are variables
"
29141,"Inset Path by 10 px
"
29142,"Column can't be modified
"
29143,"Insert Image From File (for property)
"
29144,"Could not find table '.'
"
29145,"Setup ScalixAdmin Account
"
29146,"Original message
"
29147,"A sample plugin in Vala with no features
"
29148,"Setting autonumber requires primary key to be set for current field.
"
29149,"Failed to execute autogen:
"
29150,"If available, hints from the font are used but you may prefer to always use the automatic hinter
"
29151,"None (Don't Sign)
"
29152,"Set here the saturation value.
"
29153,"Japanese Long Envelope Number 3
"
29154,"An unexpected error occurred while attempting to .
"
29155,"Create a logo in a two-color, scribbled text style
"
29156,"Sections 7 and 7gcc
"
29157,"Note: Users in the Include list will appear in the face browser if enabled and will appear in the user drop-down lists for automatic and timed logins on the Security tab. Users in the Exclude list will not appear. MinimalUID setting in the Security tab will affect which users will be allowed to join Include list.
"
29158,"NZ: 1st Sun in Oct. (02:00) / 3rd Sun in Mar. (02:00)
"
29159,"Show manager in system tray
"
29160,"The RTF document cannot be loaded, as it has an unexpected first keyword: \\.
"
29161,"New Karbon14 document:
"
29162,"could not create directory (that is required for mplayer frame export)
"
29163,"Profile  not found
"
29164,"File exists, do you want to overwrite it?
"
29165,"Hundredths 1/ 100
"
29166,"Error writing mail temp file:
"
29167,"Switch to Desktop 2
"
29168,"Not permitted to gain access at this time.
"
29169,"True if the command specified in the ""command"" key should handle ""callto"" URLs.
"
29170,"Walk Through Desktops (Reverse)
"
29171,"The server does not seem to support fetching message headers, but this is a requirement for filtering messages on the server. Since some servers do not correctly announce their capabilities you still have the possibility to turn filtering messages on the server on.
"
29172,"This document contains an unknown checksum. When you give a password it might not be verified.
"
29173,"User interface re-design
"
29174,"When Pasting Into Krita From Other Applications
"
29175,"Shuffle algorithm for game numbers
"
29176,"Include the window manager border along with the screenshot
"
29177,"Choose a font for diagram labels.
"
29178,"Preparing to upload driver to host 
"
29179,"Set surroundings to background color
"
29180,"Draws a simulation of pulsing fire. It can also take an arbitrary image and set it on fire too. Written by Carsten Haitzler and many others; 1999.
"
29181,"The file  already exists in . Umbrello can overwrite the file, generate a similar file name or not generate this file.
"
29182,"Could not get parameter handle
"
29183,"Please specify a valid due date.
"
29184,"List of First Letter Exception
"
29185,"Activate next tab
"
29186,"& Filling:
"
29187,"Commercial CD or Audio CD
"
29188,"Failed to store image:
"
29189,"Search for ""jiten"" on startup
"
29190,"Saves the zoomed view to an image file.
"
29191,"Create Report File...
"
29192,"Sets the canvas padding color used if the padding mode is set to custom color.
"
29193,"Remove this file or folder from the repository
"
29194,"Goes to previous entry.
"
29195,"Math Expression Solver and Plotter
"
29196,"Encrypt Multiple Files
"
29197,"Modify hue channel
"
29198,"Could not execute the configuration application. Make sure its path is set correctly in the configuration file. Attempting to start it from the default location.
"
29199,"A daemon that allows you to share your desktop
"
29200,"illegal keyword: (expected keywords are: keep, change
"
29201,"è (#232;) Small e, grave accent
"
29202,"Unable to perform action on selected jobs. Error received from manager:
"
29203,"Search help for the current word in the editor
"
29204,"Display All Contacts
"
29205,"It has alarms.
"
29206,"On every weekday: %(weekday)s in %(month)s and on %(date)s every year at every minute between %(timefrom)s and %(timeto)s
"
29207,"None (use project default)
"
29208,"The request expected a file, however the folder  was found instead.
"
29209,"Whether to scroll to the bottom when there's new output
"
29210,"Please enter a valid triangle.
"
29211,"Swarm Copyright (c) 1991 by Patrick J. Naughton Ported to kscreensaver by Emanuel Pirker.
"
29212,"Lock down the panels
"
29213,"Draws squiggly worm-like paths. Written by Tyler Pierce; 2001.
"
29214,"Invalid remap array was passed to remap function
"
29215,"Save bookmarks.
"
29216,"About KLinkStatus
"
29217,"Remaining Time = %d
"
29218,"Use UNIX time
"
29219,"Are you sure you want to block?
"
29220,"There already appears to be an X server running on display. Should another display number by tried? Answering no will cause GDM to attempt starting the server on again.
"
29221,"Checks query for validity.
"
29222,"The request for this journal is now completed
"
29223,"shared ancestor
"
29224,"Graph color for user-related swap usage
"
29225,"Enable early H.245
"
29226,"Save As...
"
29227,"This folder will be used by default to load or save documents from or to.
"
29228,"cant load: to memory
"
29229,"@ (shared desktop)
"
29230,"Open a recently used document
"
29231,"You have connected from another client or computer to the account
"
29232,"Show windows from all workspaces
"
29233,"KSPlanetBase: :setRearth(): Error: Need an Earth pointer. (
"
29234,"HTTPS Support unavailable since SSL support was not compiled in. Aborting connection.
"
29235,"The URI is invalid
"
29236,"Cannot save the image, because the file is local. Kooka will support other protocols later.
"
29237,"Image type is not supported
"
29238,"Click on an item and listen to its target position
"
29239,"Bug Buddy could not load its user interface file. Please make sure Bug Buddy was installed correctly.
"
29240,"has published meeting information.
"
29241,"New General Catalog (NGC)
"
29242,"Some options were not recognized by this configuration tool. They will be left untouched and you wo n't be able to change them.
"
29243,"Would you like to view the detailed X server output as well?
"
29244,"Unable to synchronize with the server
"
29245,"Could not move to trash.
"
29246,"Window to Desktop 3
"
29247,"Choose an icon.
"
29248,"Enable adaptive indentation
"
29249,"Select the line of which you want to construct the polar point...
"
29250,"Enable automatic indentation
"
29251,"This is not a valid tab trigger. Triggers can either contain letters or a single, non alphanumeric, character like {, [, etcetera.
"
29252,"Apply even-lines filter when reading videoframes
"
29253,"Fit To Height
"
29254,"Create and edit your own movies
"
29255,"file `%.250s' is corrupt - wrong number of parts for quoted sizes
"
29256,"Click or Click-Drag to create a new anchor
"
29257,"Whether default toolbars have text only, text and icons, icons only, etc.
"
29258,"Scale image to custom dimension
"
29259,"Content-Fetch-Transfer plugin for KGet
"
29260,"Floating point values or range of values
"
29261,"Saves the currently viewed tab
"
29262,"%c*** The game has %cpaused
"
29263,"Error in Certificate Revocation List (CRL)
"
29264,"comets nearer to the Sun than this (in AU) are labeled on map
"
29265,"Insert Searching/ Replacing Strings
"
29266,"Export categories of the to-dos
"
29267,"Enter new tab text:
"
29268,"Completed... unsuccessful
"
29269,"Cannot read report template file!
"
29270,"Add <dir> to the list of directories to search for source files
"
29271,"Execution of the python command exceeds the maximum time, execution aborted.
"
29272,"The command with which this process was launched.
"
29273,"Get User Info
"
29274,"Show alarm times in system tray tooltip
"
29275,"Archive has no control record
"
29276,"Error creating SSL session, 
"
29277,"ò (#242;) Small o, grave accent
"
29278,"Restart Evolution after backup
"
29279,"Migrating Exchange Folders...
"
29280,"Whether years are shown in the collection browser.
"
29281,"Scroll step with no modifier, in lines.
"
29282,"The file does not appear to be a valid image.
"
29283,"Create a path from the outlines of the current text
"
29284,"Configure the window behavior
"
29285,"Move the current folder to the Trash
"
29286,"Set the terminal's zoom factor (1.0 = normal size)
"
29287,"Please select or enter a file name.
"
29288,"Could not authenticate
"
29289,"Low-level formatting error: 
"
29290,"Package names provided by
"
29291,"Unable to write configuration file 
"
29292,"If enabled, gnome-session will save the session automatically. Otherwise, the logout dialog will have an option to save the session.
"
29293,"# If'mimetype 'is specified, it will be used to determine the # component that Konqueror should use. For instance, set it to # text/ html for a web page, to make it appear faster
"
29294,"Reset parameters to default values
"
29295,"Optional comment describing key
"
29296,"Transactions are not supported for driver.
"
29297,"Hide NGC objects while moving?
"
29298,"This is the image's curve-adjustments preview. You can pick a spot on the image to see the corresponding level in the histogram.
"
29299,"Additional C preprocessor flags for this target.
"
29300,"Select this option if you would like to enter rich text into the description field of this event or to-do.
"
29301,"KFind Results File
"
29302,"Goes to next heading at level %d.
"
29303,"No Final Mode data found.
"
29304,"rotation value in degree for the last handled frame
"
29305,"Start playing the next song
"
29306,"AIM Home Screen Name 2
"
29307,"Select the length of the radius...
"
29308,"Move tasks
"
29309,"'' to purge packages
"
29310,"The user manager object this user is controlled by.
"
29311,"You don't have a writable data folder configured.
"
29312,"Scroll Message Up
"
29313,"Checked if arrows are visible
"
29314,"Reuse this window to view other images
"
29315,"Hide completions with the following attributes:
"
29316,"Folder exists
"
29317,"Do not add signature delimiter
"
29318,"Expunging deleted messages
"
29319,"Login Window Preferences
"
29320,"Default color model for new images:
"
29321,"Network printer w/ IPP (IPP/ HTTP)
"
29322,"Could not determine media type because CD drive is busy
"
29323,"Construct a segment starting at this point
"
29324,"Encrypt communication with server
"
29325,"VOC audio
"
29326,"Control+Shift changes layout.
"
29327,"Attempt to load URL in existing Galeon window
"
29328,"Click here to let this occurrence of the unknown word remain as is. This action is useful when the word is a name, an acronym, a foreign word or any other unknown word that you want to use but not add to the dictionary.
"
29329,"User name is empty
"
29330,"Perform changes within expressions
"
29331,"This key defines the order of the columns in the search results. This key should not be modified by the user.
"
29332,"Use a vertical orientation
"
29333,"Checked: Color Management is enabled Unchecked: Color Management is disabled
"
29334,"Error running the graph layouting tool.
"
29335,"MoveTo not at start of Bezier
"
29336,"Update GroupWise Address Book Resource
"
29337,"Don't present an existing Rhythmbox window
"
29338,"Save As...
"
29339,"Undo Last Operation
"
29340,"Video for Linux 2 (v4l2)
"
29341,"´ (#180;) Acute accent
"
29342,"Click this button to copy the current snapshot to the clipboard.
"
29343,"Sixteenths 1/ 16
"
29344,"Disable the fetching DTDs or entities over network
"
29345,"Could not create temporary file for:
"
29346,"Bookmark to the GIMP web site
"
29347,"TNEF Decoder
"
29348,"This box contains the domains and hosts you have set a specific JavaScript policy for. This policy will be used instead of the default policy for enabling or disabling JavaScript on pages sent by these domains or hosts. Select a policy and use the controls on the right to modify it.
"
29349,"Whether a custom default side pane background has been set.
"
29350,"an empty top slot
"
29351,"Ignore service URL of certificates
"
29352,"No parameter named defined
"
29353,"Do you really want to reset all preferences to default values?
"
29354,"Get GUI Parameters for GAP singleframes video encoder
"
29355,"Table Creation Options
"
29356,"Handle encrypted drops
"
29357,"A filename extension to be used when storing files encoded with this profile.
"
29358,"Standby load msg
"
29359,"Circular table entry in GIF file
"
29360,"To create an index, check the box in the list and press the ""Build Index"" button.
"
29361,"The journal entries can not be exported to a vCalendar file.
"
29362,"Change Sheet Properties
"
29363,"Another window is activated
"
29364,"Which type of chart should be displayed.
"
29365,"The filtering action  seems to be locked. Do you want to terminate it?
"
29366,"Search Expression Results
"
29367,"invalid room number:
"
29368,"The referenced credentials have expired.
"
29369,"Find the white duck
"
29370,"Error sending message:
"
29371,"Set this to TRUE to lock the screen when the screensaver goes active.
"
29372,"Could not open thumbnail:
"
29373,"Access to the key ring was denied
"
29374,"The installer is already running.
"
29375,"Start with clock paused
"
29376,"Please fill field:
"
29377,"Also print hidden sheets
"
29378,"The battery level below which the battery is displayed as red. Also the value at which the low battery warning is displayed.
"
29379,"Try to reinstall it The integration with Konqueror will be disabled.
"
29380,"Search highlight mode...
"
29381,"Ignore attempts of scripts to change the window position. The web page will think it moved the window but the actual position is not affected.
"
29382,"No URI to load was specified. You need to pass the URI of the calendar to subscribe to as an argument on the command line.
"
29383,"Based on the Unicode Character Database 6.1.0
"
29384,"This backtrace appears to be of no use. This is probably because your packages are built in a way which prevents creation of proper backtraces, or the stack frame was seriously corrupted in the crash.
"
29385,"No description available.
"
29386,"Will keep the height of the crop constant
"
29387,"%u and will be replaced by user and domain from the email address.
"
29388,"© 1995 Paul Olav Tvete © 2000 Stephan Kulow
"
29389,"Could not change name
"
29390,"Setup Disabled Icon Effect
"
29391,"Select the header font
"
29392,"Alternate the sign of shifts for each column
"
29393,"/* LGPL */
"
29394,"Punctuation level set to some.
"
29395,"Link selected text to a new note (Ctrl-L)
"
29396,"NULL reference encountered!
"
29397,"Tape ID on tape does not match tape ID in index file.
"
29398,"Select Home Page
"
29399,"The name of a person or other agency responsible for the distribution of a text
"
29400,"Use the Select Color dialog box to pick a text color for services new to a runlevel. New service entries will be distinguished by this color.
"
29401,"# template:
"
29402,"Open an image file as layers
"
29403,"Indicates whether the DTEP has case sensitive tags. In case of XML this should be checked, but for example HTML variants are not case sensitive.
"
29404,"Login Manager In this module you can configure the various aspects of the KDE Login Manager. This includes the look and feel as well as the users that can be selected for login. Note that you can only make changes if you run the module with superuser rights. If you have not started the KDE System Settings with superuser rights (which is absolutely the right thing to do, by the way), click on the Modify button to acquire superuser rights. You will be asked for the superuser password. General On this tab page, you can configure parts of the Login Manager's look, and which language it should use. The language settings made here have no influence on the user's language settings. Dialog Here you can configure the look of the ""classical"" dialog based mode if you have chosen to use it. Background If you want to set a special background for the dialog based login screen, this is where to do it. Themes Here you can specify a theme to be used by the Login Manager. Shutdown Here you can specify who is allowed to shutdown/ reboot the machine and whether a boot manager should be used. Users On this tab page, you can select which users the Login Manager will offer you for logging in. Convenience Here you can specify a user to be logged in automatically, users not needing to provide a password to log in, and other convenience features. Note, that these settings are security holes by their nature, so use them very carefully.
"
29405,"Create a multi-layer image with an effect like a stone was thrown into the current image
"
29406,"Regular expression to find the usage of a group element
"
29407,"Open the frame in a new tab in this window
"
29408,"Select preferred Web browser application:
"
29409,"There was an error reading the folder “%B”.
"
29410,"Cannot send calendar objects
"
29411,"gdkrenderer: Unsupported fill mode specified!
"
29412,"Ubuntu 4.10 Security Updates
"
29413,"Reset the query buffer (or load file into query buffer)
"
29414,"GRAY/ Alpha8 Histogram
"
29415,"# If applicable, unmount the device corresponding to'udi '.
"
29416,"Hide Items Without End Date
"
29417,"Install the shared folder
"
29418,"Could not read pilot's Memo application block
"
29419,"Click on this button to skip this question.
"
29420,"No Option Selected
"
29421,"Can't set EGID to user GID
"
29422,"Variable 'i' used uninitialized. Perhaps you meant to write '1i' for the imaginary number (square root of -1).
"
29423,"Sort by Status
"
29424," rolls ,  rolls .
"
29425,"Prepare the selected files to be copied with a Paste command
"
29426,"Select a project on  database server to open:
"
29427,"Color number out of range 0..%d. Discarding color.
"
29428,"Country/ Region & Language
"
29429,"Enter your watermark string here.
"
29430,"Select source database.
"
29431,"Error: No command processor available for shell command.
"
29432,"No appropriate greeter plugin configured.
"
29433,"Are your sure that you wish to delete this group?
"
29434,"Ensures that this interface gets activated during boot time. Otherwise, you will have to active the interface manually after you have logged in after the boot process.
"
29435,"Epiphany can't be used now. Mozilla initialization failed.
"
29436,"The unit's abbreviation (e.g. ""cm"" for centimeters).
"
29437,"Whether to hide completed tasks in the tasks view
"
29438,"Couldn't find any package matching. However, the following packages contain in their description:
"
29439,"Found no attachments to save.
"
29440,"Quick deals (no delay between each card)
"
29441,"Grab focus on objects when navigating
"
29442,"Ensure the environment variable is set to the correct Mozilla installation directory.
"
29443,"This version of Balsa uses a new user interface; if you have changed Balsa's keyboard accelerators, you will need to set them again.
"
29444,"Create a new layer with last used values
"
29445,"Link found:.
"
29446,"No query specified
"
29447,"Strip leading and trailing blanks off of text values
"
29448,"... that Quanta has XML tools for things like XSL Transforms? Select the scripts tree on the left and you will find several Kommander dialogs that use your installed libxml libraries.
"
29449,"*** Making connection to, port %d.
"
29450,"This task sets up your system to be a print server.
"
29451,"This location doesn't appear to be a folder.
"
29452,"Choose a certificate to present as identification to.
"
29453,"Whether the selected font style is shown in the label
"
29454,"Go To The Specified Location in New Tab
"
29455,"Include NoDisplay=true entries
"
29456,"Error executing filter::
"
29457,"mouse and keyboard manipulation
"
29458,"Eject the volume associated with this folder
"
29459,"View images as
"
29460,"Create graphics and charts
"
29461,"This will match any single character
"
29462,"Nothing to Disable
"
29463,"Iron-On Transfer Sheet
"
29464,"Hue-Saturation Tool: Adjust hue, saturation, and lightness
"
29465,"A basic formal style
"
29466,"The editor will search the given number of folder levels upwards for a. kateconfig file and load the settings line from it.
"
29467,"\t\t To add your own custom Object Catalogs, select ""Import Catalog"" or \t\t\t""Load Catalog ""from the Catalogs tab in the KStars Configuration window. \t\t\tSee the Handbook for instructions on formatting your catalog file. \t\t \t
"
29468,"Invalid message stream received from:
"
29469,"Send message to obtain this part
"
29470,"Make an image look like an old photo
"
29471,"Your current usage is: {0} KB. You will not be able to either send or receive mail now.
"
29472,"Cannot save settings to the Photograph Resizing text file.
"
29473,"Unitasking - allow only one task to be timed at a time. Does not stop any timer.
"
29474,"Toggle display of constellation names
"
29475,"Portage Coast Guard Station
"
29476,"Posterize does not operate on indexed layers.
"
29477,"The fraction of total entry width to move the progress bouncing block for each call to gtkentryprogresspulse()
"
29478,"Jász-Nagykun-Szolnok
"
29479,"Print Multiple Sudokus
"
29480,"Switch to Screen 6
"
29481,"Transfer Queue to Device
"
29482,"Copy Page Address
"
29483,"You have selected multiple files or folders
"
29484,"Unable to open Database for reading
"
29485,"Do not overwrite any image
"
29486,"For selecting a specific window in an application, both window class and window role should be selected. Window class will determine the application, and window role the specific window in the application; many applications do not provide useful window roles though.
"
29487,"Map DOS system to UNIX & group execute
"
29488,"Accessibility support for GNOME has just been enabled.
"
29489,"Cannot talk to klauncher: 
"
29490,"Nothing to print.
"
29491,"SVG format with Inkscape extensions
"
29492,"Please enter your password for this site
"
29493,"Jabber Home Id 3
"
29494,"This is the font used to display text in Konqueror windows.
"
29495,"Find filename inside the resource type given to --path
"
29496,"User is typing...
"
29497,"List of MIME types for file upload
"
29498,"Reply to:
"
29499,"not defined on
"
29500,"Could not locate user's calendars
"
29501,"If you delete the folder, all of its contents and its subfolders' contents will be deleted permanently.
"
29502,"Enter name for the script
"
29503,"RLO Start of right-to-left override
"
29504,"Mirrored Horizontally And Vertically
"
29505,"Invalid choice. Selecting desktop keyboard layout.
"
29506,"This list shows details of the events logged by samba. Note that events at the file level are not logged unless you have configured the log level for samba to 2 or greater. As with many other lists in KDE, you can click on a column heading to sort on that column. Click again to change the sorting direction from ascending to descending or vice versa. If the list is empty, try clicking the ""Update"" button. The samba log file will be read and the list refreshed.
"
29507,"Starting KTTSD failed with message: 
"
29508,"Mailbox 15 (Face-Down)
"
29509,"Indirect command by pneumatic driver
"
29510,"Empty field specified in foreign key constraint
"
29511,"Too many ..'s in filename
"
29512,"How many units make up an inch.
"
29513,"Error connecting to the synchronization service. Please try again.
"
29514,"Enter text to appear after the person's name in the alarm message, including any necessary leading spaces.
"
29515,"Export to HTML
"
29516,"view limited to:
"
29517,"This key determines if the ""Owned by user"" search option is selected when the search tool is started.
"
29518,"Select a specific date
"
29519,"Directory could not be created: gmkdirwithparents() failed:
"
29520,"Some panel items are no longer available
"
29521,"Displaying [.4f, .4f]
"
29522,"Internal error adding a diversion
"
29523,"Could not build SELECT statement
"
29524,"If true, the Time InfoBox will show only its top line of data.
"
29525,"Use the system fixed width font
"
29526,"Maintainer & New filters
"
29527,"The object exists.
"
29528,"The clipboard could not be Signed.
"
29529,"Fatal mail parser error near position in folder
"
29530,"This list shows your configured autobookmark entities. When a document is opened, each entity is used in the following way: The entity is dismissed, if a mime and/ or filename mask is defined, and neither matches the document. Otherwise each line of the document is tried against the pattern, and a bookmark is set on matching lines. Use the buttons below to manage your collection of entities.
"
29531,"An error occurred while creating your theme.
"
29532,"This document does not support encryption
"
29533,"argument number not a boolean
"
29534,"Copy the selected text to the clipboard
"
29535,"Section with algorithms for the conversion of different astronomical systems of coordinates Galactic: Galactic/ Equatorial coordinates conversion Apparent: Computation of current equatorial coordinates from a given epoch Ecliptic: Ecliptic/ Equatorial coordinates conversion Horizontal: Computation of azimuth and elevation for a given source, time, and location on the Earth Angular Distance: Computation of angular distance between two objects whose positions are given in equatorial coordinates Geodetic Coords: Geodetic/ XYZ coordinate conversion LSR Velocity: Computation of the heliocentric, geocentric and topocentric radial velocity of a source from its LSR velocity
"
29536,"Use own colors
"
29537,"Box comment the selected text
"
29538,"Configure insert date/time plugin...
"
29539,"The text color for the student's line
"
29540,"Auto-expression function
"
29541,"This is a list of available indentation modes. The specified indentation mode will be used for all new documents. Be aware that it is also possible to set the indentation mode with document variables, modes or a. kateconfig file.
"
29542,"The day of the month on which this event or to-do should recur.
"
29543,"Could not create working folder:
"
29544,"Import an existing project
"
29545,"The summary format of the Evolution mailbox folders has been moved to SQLite since Evolution 2.24. Please be patient while Evolution migrates your folders...
"
29546,"Whether the toolbar item is visible when the toolbar is in a vertical orientation.
"
29547,"Select None
"
29548,"Could not create cache for
"
29549,"freedb has been set to use HTTP for submissions because the email details you have entered are incomplete. Please review your email settings and try again.
"
29550,"Need to getB of source archives.
"
29551,"file has no masterframerate setting
"
29552,"Would you like to replace the existing file with the one on the right?
"
29553,"Separation of a liquid solution (homogeneous mix) into its components through evaporation and condensation. In a fractionary distillation the process is repeated several times in a column.
"
29554,"& Current application's menu bar (Mac OS-style)
"
29555,"... that you can let Konsole set the current directory as the window title? For Bash, put'export PS1=$PS1""\\[\\e]0; \\H: \\w\\a\\] ""'in your ~/. bashrc.
"
29556,"Unable to build user interface for tool list
"
29557,"Can't rotate ellipse
"
29558,"No more separators.
"
29559,"Your S/ MIME Signature Certificate
"
29560,"You can repeat your last search by just pressing F3, or Shift+F3 if you want to search backwards.
"
29561,"Draws a system of self-organizing lines. It starts out as random squiggles, but after a few iterations, order begins to appear. Written by Martin Pool; 1999.
"
29562,"Create a new group
"
29563,"ã (#227;) Small a, tilde
"
29564,"Date (Order of Arrival)
"
29565,"Unable to get calculator display
"
