,0
3816,"यसले सन्तुलित हावापानीमा रहेको जमिनलाई समुद्रमा डुबाइदिन्छ।
"
3817,"व्यापारघाटामा भारतसँग आर्थिक वर्ष २०४७/४८ मा रु. ६०७.१२ करोड र अन्य मुलुकहरुसँगको रु. १०५२.३० करोड रहेको थियो।
"
3818,"शोधनान्तर स्थिति आर्थिक वर्ष २०४७/४८ मा रु. ४७८.१२ करोड शोधनान्तर बचत भएकोमा आर्थिक वर्ष २०४८/४९ को प्रथम ११ महिनामा रु. ४३०.६६ करोड बचत देखिन आयो। 
"
3819,"यसका धेरै जनजातिहरूका परम्पराहरू र प्रसिद्ध सत्कारहरू नै नेपाललाई विशेष बनाउने वास्तवमै मुख्य तत्त्वहरू हुन्।
"
3820,"२०४७ पौषसम्म ५० जिल्लाको ६२ जिल्लामा एस.टि.डी. र आइ.एस.डी. सेवा उपलब्ध भएकोमा २०४८ पौषसम्ममा५५ जिल्लाको ६९ स्थानहरुमा सेवाहरु उपलब्ध भएका थिए।
"
3821,"आर्थिकवर्ष २०४७/४८ मा कुल पैठारीमा खाद्य वस्तु तथा कच्चा पदार्थको अंश ३०.९ प्रतिशत र आर्थिक वर्ष २०४८/४९ मा केही बढेर ३६.६ प्रतिशत पुग्न गएको थियो।
"
3822,"यद्यपि किसानहरू तोडफोडमा उत्रेपछि मिलका कर्मचारीहरू सहमति लागु गर्न सहमत भए।
"
3823,"कम्प्युटरको विश्‍व नायक आईबिएमले अरू धेरै कम्पनीहरू बजारमा प्रवेश गरेका भए तापनि अगस्ट १९८१ सम्म आफ्नो पहिलो पिसी बजारमा उपलब्ध गराएन ।
"
3824,"ती न्यायाधीसले `` कहिल्यै कुनै पक्षपात वा पूर्बाग्रह नदेखाएको '' कुरालाई दृष्टिगत गर्दै श्री मुरेले उहाँ पीडितको रूपमा `` समलिङ्‍गी वा वेश्या संलग्न रहेको कुनै पनि मुद्दामा निष्पक्ष रहनुहुनेछ '' भन्ने निष्कर्ष निकाल्नुभयो । 
"
3825,"धोकेबाजहरू आफैँमा सामान्य कम जीवनका , ठूला आवास , मर्सिडिज गाडी , सुन्दर महिला , महँगा पहिरन चाहने थिए ।
"
3826,"यी पहिलो श्रेणीका वाइनहरू एक बोतलको ४० डलरदेखि १२५ डलर मूल्य रेन्जका छन् ।
"
3827,"न्युयोर्कमा घरबारविहीनका लागि निजी लगानीको आकस्मिक बसोबास केन्द्रका सम्मानित निर्देशकलाई उद्धरण गर्दा : `` यदि तपाईँ घरबारविहीन हुनुहुन्छ भने तपाईँ डकैती हुने र हत्या हुने डरले गर्दा सुत्नुहुन्न ।
"
3828,"यो शक्ति सङ्घर्षको एक पक्षमा मुख्य दलाली फर्महरूका उच्‍‌च-प्रविधि कम्प्युटर ज्ञाता , विशाल नगद राशी भएका तिनीहरूका निवृत्तिभरण कोष ग्राहकहरू , र द्रुत गतिमा वृद्धि भइरहेको सिकागो अग्रिम सहमति विनिमयका व्यापारीहरूद्वारा निर्मित वाल स्ट्रिटका शक्तिशाली हैसियतका ताकत -- नयाँ समुह --  रहेका छन् ।
"
3829,"मर्गिज ब्याङ्कर संघका अर्थशास्त्री डेभिड बेर्सनले व्याज दरमा गिरावटले अन्त्यमा एकल-परिवार घरमा गरिने खर्चलाई बढाउने तर सम्भवत अर्को वर्षको प्रारम्भसम्म चाहिँ होइन भन्ने भविष्‍‌यवाणी गर्नुभयो ।
"
3830,"पत्रिकाका सम्पादकले प्याकेजिङको पोलिस्टाइरिन फोम , पोलिप्रोप्लिन र पोलिस्टर फिल्ममा -- पर्यावरणलाई हानि नगर्ने भनेर तिनीहरूले बताएका सबै प्लास्टिकका वस्तु -- वाणले इङ्गित गर्दै त्यस उत्पादनको ठूलो चित्र प्रकाशित गरे ।
"
3831,"लामो समयसम्म उहाँले बेसबललाई पूर्ण रूपमा बेवास्ता गर्नुभयो , यहाँसम्म कि खेल पृष्‍‌ठहरू समेत । 
"
3832,"ए , तपाईँ कागज व्यवसायमा हुनुहुन्छ , "" एउटा प्रतिक्रिया हो जुन श्री सिग्लर आफ्ना ठूला संस्थागत सेयरधनीहरूबाट आफूले प्राप्‍‍त गरेको बताउँछन् ।
"
3833,"५,००० जति परिवर्तनहरूको शृङ्‍‌खला एक `` निनाद '' हो र तीन घण्टा जति लाग्छ ।
"
3834,"यसैबीच , धेरै बजार अनुगमनकर्ताहरू अहिलेको लाभांश ढाँचाले अर्को साबधानीको झण्डा उठाउने बताउँछन् : जबकि लाभांश चुस्त ढङ्गबाट बढेको छ , तिनीहरूको विस्तारले स्टक मूल्यको अझ दरिलो वृद्धिलाई पछ्याउन सकेको छैन ।
"
3835,"श्री सेल भन्‍नुहुन्छ : `` मलाई लाग्छ धेरै बैंकहरूले हामी डिपार्टमेन्ट स्टोर जस्तो हुनुपर्छ , बुटिक जस्तो होइन भन्ने कुरा महसुस गर्न थालिसकेका छन् । ''
"
3836,"विकास खर्च र सो खर्च व्यहोर्ने स्रोतहरुबारे विश्लेषण गरेर हेर्दा भने अलि फरक स्थिति देखा पर्दछ।
"
3837,"व्यक्ति विरुद्ध र सम्पत्तिका विरुद्धको अपराध।
"
3838,"एटी एन्ड टी फ्याक्स : अमेरिकी टेलिफोन तथा टेलिग्राफको सामान्य कारोबार प्रणाली विभाग , न्युयोर्कले यसको फ्याक्स उत्पादन पद्धतिको लागि डब्लुपिपि ग्रुप एजेन्सी ओगिल्भी एन्ड म्याथर , न्युयोर्कलाई विज्ञापन खाता सुम्पियो ।
"
3839,"यो तपाईँले काटेर रेफ्रिजेरेटरको ढोकामा टाँस्नुभएको स्तम्भहरूमध्येको एउटा होइन भन्ने मान्यता राख्दै म तथ्यको समीक्षा गर्नेछु ।
"
3840,"आकासमा कालो बादल मडारिइरहेको थियो।
"
3841,"अन्य सिर्जनाहरूले पनि अनुमानित मूल्यलाई नाघिरहेका छन् ।
"
3842,"बजारको हालैको अस्थिरताको लागि आरोप लगाइएको स्वचालित सेयर कारोबारको एउटा रूप स्टक-सूचकाङ्क फौबन्जरीलाई नियन्त्रण गर्ने थप कदमको सम्भावनाबारेको अनिश्चितताले पनि यसको दिशाहीनतामा योगदान पुर्यायो , श्री पुच्चियोले बताउनुभयो ।
"
3843,"१.१ मिलियनभन्दा बढी बिक्री सङ्ख्या भएको लसएन्जल्स टाइम्सले यस क्षेत्रमा वर्चस्व राख्दछ ।
"
3844,"त्यसको निर्धारणले उनीहरूलाई आवश्यक स्फटिक-गवाक्ष ढाँचाहरू पत्ता लगाउन उपयुक्त तरीका विकास गर्न सक्षम बनाउनेछ ।
"
3845,"सियरसनका एक प्रवक्ताले कुनै टिप्‍पणी गरेनन् ।
"
3846,"हामी कसैले अस्बेस्टसमा आपत्तिजनक गुण रहेको सुन्नुभन्दा अगाडि वर्षौँ अघिको बारेमा कुरा गरिरहेका छौँ ।
"
3847,"स्वप्रकरण निषेधाधिकार एउटा यस्तो प्रक्रिया हो जसले राष्‍ट्रपतिलाई सिङ्गै कानुनलाई चौपट्ट हुन नदिई ठूलो कङ्ग्रेसी खर्च विधेयकको खण्डमाथि विशेषाधिकार प्रयोग गर्ने अनुमति दिन्छ ।
"
3848,"भाले माकुरालाई आकर्षण गर्ने र सम्भोगपछि त्यसलाई मार्ने पोथी माकुराको सन्दर्भ दिँदै उहाँ भन्नुहुन्छ , ठोस लाभांश वृद्धि `` मूल्याङ्कनको कालो माकुरी '' हो ।
"
3849,"डिसेम्बर करार प्रतिपाउण्ड २.५० सेन्ट बढेर १.१६५० डलर पुग्यो ।
"
3850,"जबकि एक चौथाई काला मतदाताहरू श्री बुसको आफ्नो कार्य सञ्‍चालन शैलीको समर्थन गर्दैनन् , उहाँकी श्रीमतीप्रति भने १५ % को मात्र नकारात्मक धारणा छ । ''
"
3851,"अन्नबाली सखाप पार्ने सलह कीराका विरुद्ध पनि यसको प्रयोग गरिएको छ।
"
3852,"निक्सनले बेजिङका चिनीया नेताहरूसँगको पाँच दिने निजी छलफल समाप्त गर्नुभयो , तर जुनमा प्रजातन्त्रवादी प्रदर्शनकारीहरूविरुद्ध चीनको दमनबाट उत्पन्न चीन-अमेरिका सम्बन्धको तनावलाई खुकुलो पार्न स्पष्ट रूपले असफल हुनुभयो ।
"
3853,"एस-एन्ड-पी ५०० स्टकहरूका लागि दुई बजारबीच मूल्यमा केले भिन्नता पैदा गराउने कुराबारे विचार गर्नुहोस् -- प्रायजसो यो सिकागोमा खरिद वा बिक्री गर्न पहल गर्ने ठूला लगानीकर्ताहरू नै हुन् ।
"
3854,"#
"
3855,"उनका अनुहार र हात खुट्टामा अलि नराम्रै गरी चोट लागेको थियो भने उनको घुँडा बाङ्गिएको थियो।
"
3856,"यदि अभिग्रहणले कम्पनीलाई सुरक्षामा क्षति पुर्याउने गरी आर्थिक रूपले कमजोर बनाउने सम्भावना छ भने ; यसको प्रतिस्पर्धा गर्ने क्षमता तीव्र रूपमा घट्छ भने ; यो विदेशी नियन्त्रणमा रहन्छ भने ; वा यदि कारोबार वायुसेवा सम्बन्धी सम्पत्तिहरूको बिक्रीमा परिणत हुन्छ भने -- त्यस्तो सम्पत्तिको बिक्रीको अत्यधिक सार्वजनिक फाइदा हुने नभएमा -- विभागले अभिग्रहणलाई रोक्नुपर्दछ ।
"
3857,"आरएमएसले विद्युतीय उपकरणहरू वितरण गर्दछ र विद्युत वितरण र प्लास्टिक विज्ञापन दृष्यहरू उत्पादन गर्दछ ।
"
3858,"`` के मेरो उनका लागि पर्याप्त सहानभूति हुनुपर्छ ? ""
"
3859,"जस्तै स्वच्छ नियामक पूँजी ।
"
3860," दोस्रो , अमेरिकी कारोबार सुरु हुनुभन्दा पहिला तर अघिल्लो सत्रको बिग बोर्ड बन्द हुँदाको स्थापित मूल्यमा कारोबारलाई अगाडि बढाउन यसलाई प्रयोग गर्न सकिन्छ ।
"
3861,"श्री क्रे , जसलाई टिप्पणीको लागि सम्पर्क गर्न सकिएन , क्रे रिसर्चसँग उहाँको सम्झौताबमोजिम कोलोराडोको न्यु कोलोराडो स्प्रिङ कम्पनीको लागि स्वतन्त्र ठेकेदारको रूपमा कार्य गर्नुहुनेछ ।
"
3862,"वर्तमान वित्त उपाध्यक्ष स्टेफेन एकरफेल्ड श्री म्याकअल्पाइनको उत्तराधिकारी हुनुहुनेछ ।
"
3863,"हाम्रो खुसिपनमा वृद्धि गर्नुको सट्टामा यसले संसारमा मृत्यु, दुःख र विनाश ल्याएको छ।
"
3864,"उत्पत्तिशास्त्र संस्था निगमित , क्याम्ब्रिज , मासले उनीहरूलाई इन्टरलेउकिन-३ र हाडको संरचना विकास सम्बन्धीत प्रोटिनका लागि संयुक्त राज्य अमेरिकी पेटेन्टद्वारा सम्मान गरिएको बतायो । 
"
3865,"सदन र सिनेट संयुक्त राष्ट्र संघ जनसङ्ख्या कोषले यो विनियोजनको केही अंश प्राप्त गर्छ या गर्दैन भन्नेमा विभाजित छन् , तर वृद्धिको आकार स्वयंमा उल्लेखनीय छ ।
"
3866,"फारम पूरा गर्ने असमर्थताको अपराधलाई कङ्‍ग्रेसले गत नोबेम्बरमा १० वर्षसम्म कारागार सजाय हुन सक्ने महाअपराध भएको घोषणा गर्नुअघिसम्म सामान्य कसुरको रूपमा सजाय हुन्थ्यो ।
"
3867," ४.३ खानेपानी :  योजनाबद्ध विकासको शुरुआतदेखि नै खानेपानीको सुविधा उपलब्ध गराउनेतर्फ ध्यान दिइँदै आएको थियो। 
"
3868,"एकपटक त्यहाँ पुगेपछि मद्यपान , लागु औषध वा पागलपनभन्दा वाहेक तिनीहरूलाई छुट्टी दिने अरू कुन बाटो खुल्ला छ ?
"
3869,"दोस्रो बजारका खास दरहरू : एक महिनाको ८.५३ % ; तीन महिनको ८.५० % ; छ महिनाको ८.३० % । 
"
3870,"बाहिर , `` हेराल्ड इग्जामिनर बन्द '' मुख्य समाचारको अतिरिक्त अङ्कलाई समाचार बाकसमा भर्दै गरेको एउटा युवा पत्रकारले पाठकबाट एक सुका लिन अस्वीकार गर्‍यो ।
"
3871,"शिखरमा एक्लै पुग्दा उराँठ लाग्न सक्छ तर यतिमाथिबाट देखिने शानदार दृश्यले यसलाई मूल्यवान बनाइदिन्छ।
"
3872,"यदि ऋण पुनर्भुक्तानी गरियो भने यसले सोभियत ऋणपत्रहरू अमेरिकामा बिक्री गर्नका लागि बाटो खुला गर्न सक्दछ ।
"
3873,"मेट्रोपोलिटन म्युजियममा `` साङ्गीतिक महायात्रा '' नाम दिइएको उहाँको भर्खरको प्रस्तुति एउटा उल्लेखनीय उदाहरण थियो ।  
"
3874,"खाद्य, लत्ताकपडा, बासस्थान, शिक्षा, स्वास्थसेवा, पिउने पानी, सरसफाइ, इन्धन, मनोरञ्जन, सुरक्षा आदि कुराहरू आधारभूत वस्तुहरू हुन्।
"
3875,"नयाँ औद्योगिक नीति लागु भएको हुँदा औद्योगिक उत्पादनमा झन तीव्रता आउने  अनुमान छ।
"
3876,"आर्थिक मन्दीका सङ्‍केतहरूले संघीय कोषलाई अल्पकालिन व्याजदर घटाउन दबाब बढाइरहेका छन् , तर केन्द्रीय बैङ्‍कले यसो गर्छ या गर्दैन भन्‍ने प्रष्ट छैन ।
"
3877,"हिजो न्युयोर्क स्टक विनिमयको संयुक्त व्यापारमा एनबिआई को साधारण सेयर ३१ सेन्ट बढेर ९३ सेन्टमा बन्द भयो ।
"
3878,"संस्थाका निर्देशक एमाडु-मह्टार म्बाऊको व्यक्तिगत हास्यास्पद गतिबिधिहरूले बढी ध्यानाकर्षण गर्यो , जस्तै जब उहाँका माथिल्ला तहका धेरै सहयोगीहरू केजिबिले खटाएका व्यक्तिका रूपमा पर्दाफास भयो र फ्रान्सबाट निष्कासन गरियो र जब कङ्ग्रेसले संयुक्त राज्य अमेरिकी कोष अनुगमन गर्नलाई लेखापाल पठाउनुअघि कार्यालयमा रहस्यमय आगो लगाइयो । 
"
3879,"यस्ता भाले जिवाणुरहित भनिने बिरुवाहरू त्यसपछि अर्कै नश्लको बिरुवाको परागमार्फत गर्भाधान गर्न सकिन्छ , यसरी उन्नत बीउ उत्पादन हुन्छ । 
"
3880,"कृषकहरुलाई सेवा उपलब्ध गराएमा मात्र पानीपोत असुल गरिनेछ ।
"
3881,"विदेशी विनिमयको स्थिति :  २०४८ फागुन २१ गते देखि विदेशी विनिमयमा आंशिक परिवर्त्यता अपनाइएको थियो।
"
3882,"विभिन्न विकास तथा निर्माण कार्यहरूले आधारभूत आवश्यकताहरू पूरा गर्न मद्दत गर्दछन्।
"
3883,"उच्च शिक्षा प्रदान गर्दै आएका शिक्षण संस्थाहरुको प्रशासनमा मूलभूत परिवर्तन ल्याई १६ वटा इन्स्टीच्यूटहरु तथा क्याम्पसहरु स्थापना गरियो।
"
3884,"अहिले कानुन व्यवसायी श्री ब्रोबर्ग निशुल्क खेल्ने दाबी गर्नुहुन्छ ।
"
3885,"मेट्रोपोलिटन म्युजियममा `` साङ्गीतिक महायात्रा '' नाम दिइएको उहाँको भर्खरको प्रस्तुति एउटा उल्लेखनीय उदाहरण थियो ।  
"
3886,"हप्ताको अन्त्यमा उहाँ पाठ योजन तयार गर्ने वा कहिलेकाहीँ कक्षाकोठाका फर्निचरमा पालिस लगाउने कार्य गर्न पनि लगाउनु हुन्थ्यो ।
"
3887,"यस अवस्थामा भएका भौतिक सुविधाहरु, जनशक्ति र सेवासुविधाको अधिकतम प्रयोग गर्नुपर्ने र ग्रामीण क्षेत्रमा थप सुविधाहरुको विस्तार गर्नु पर्ने जरुरी भइसकेको छ।
"
3888,"हामीले क्याम्प्बेल अमेरिकालाई सञ्चालन गरिरहेको तरिका कम्पनीको अरू क्षेत्रमा विस्तार हुन सक्ने आशा गरिएको छ , '' श्री बाउमले भन्नुभयो ।
"
3889,"हामीले युवाहरूलाई प्रशिक्षण दिने प्रयास गर्‍यौँ , तर तिनीहरूको आफ्नै डिस्को र आफ्नै नाचहरू छन् , र त्यसैले तिनीहरू यताउता लागे।
"
3890,"मुसलधारे पानी पर्न थाल्नु अघि नै घर पुग्न म सकेसम्म छिटो साइकल कुदाइरहेको थिएँ।
"
3891,"स्याम्पेनमा , केही प्रतिष्ठित कोटीका वाइन प्रति बोतल १०० डलरतिर बिस्तारै बढ्दैछन् ।
"
3892,"यो द्वन्द जापानको कुनै समयको सौहार्द वित्तीय समुदायमा नयाँ जटिलता र विभाजनको सङ्केत हो । 
"
3893,"उनीहरूको अपूर्ण संसाधनहरूमा आधारित विकास गर्न सरकारलाई पनि कठिनै हुन्छ।
"
3894,"नविनतम् अवधिमा गत वर्षको १.५५ मिलियन विलियन डलरको तुलनामा १३ % ले बृद्धि भई १.७६ बिलियन डलर पुगेको थियो ।
"
3895,"मानक ३०-वर्षे बोन्ड करिब १/४ अङ्क , अर्थात प्रत्येक १,००० डलर अङ्‍कित मानको लागि २.५० डलर ।
"
3896,"तर दिवालियापनमा लडखडाउँदै गरेको रुग्ण बचत तथा ऋण संघको लागि यसले आसन्न अवसानबाट सुरक्षातिर र पूर्ण प्रतिबद्ध भविष्यतर्फ डोर्याउन सक्छ ।
"
3897,"अर्थशास्त्रीहरू यसलाई मुद्रास्फिती चाप घट्दै गरेको सङ्केत मान्छन् ।
"
3898,"कुल गार्हस्थ्य उत्पादनको अंशमा २०४७/४८ र २०४८/४९ मा साधारण खर्च प्रचलित मूल्यमा क्रमशः ७.२ र ७.४ प्रतिशत र स्थिर मूल्यमा ४.४ र ४.५ प्रतिशत मात्र रहन गयो।
"
3899,"नदीहरूका यस्ता फाइदाहरू भएता पनि मानिसहरूले पानीका स्रोतहरूमा फोहरमैला, मृत शरीर तथा नचाहिने वस्तुहरू फालेर प्रदूषण गरिरहेका छन्।
"
3900,"त्यसपछि पाहुनाहरूको सम्मानमा स्पिडवेले १०-ल्याप प्रदर्शनी दौडका लागि चारजना ड्राइभर, चालक दल र ५०० आधिकारिक इन्डियानापोलिस उद्घोषकलाई समेत एकत्रित गर्यो ।
"
3901,"खुल्ला सडकको शहरको पत्रपत्रिका दोकानको एउटा पत्रिका हेराल्डको मृत्यु अवसम्भावी थियो ।
"
3902,"१९२० र ३० को दशकमा निर्माण भएका अनाज गृहहरूको छ इन्चको कङ्क्रिट पर्खाल र ट्युबको जस्तो आकार छ जसमा बीचमा नियन्त्रण कक्षसहित अर्धगोलाकार कक्षहरू सजिलैसँग रहन सक्दछन् , न्युयोर्कको फर्म भन्दछ ।
"
3903,"`` अझ जोखिममुक्त तीन महिने सरकारी ऋणपत्रको ७.२ % प्रतिफलले जोखिम बोन्डको ४.१ % प्रतिफललाई सजिलै पछि पारेको छ , "" मुडीजका अर्थशास्त्री जोन लोन्स्कीले हिजोको बजार प्रतिवेदनमा लेख्‍नुभयो ।
"
3904,"नेपालमा परिवार नियोजन कार्यक्रम २०२२/२३ देखि मात्र राष्ट्रिय कार्यक्रमको रुपमा सरकारी तथा गैर सरकारी संघ संस्थाहरुको माध्यमबाट सञ्चालन गरिएको थियो। मातृ शिशु कल्याण कार्यक्रम भने  २०३०/३१ तिर देखि मात्र शुरु गरियो। 
"
3905,"तामा : मङ्गलबारको लाभलाई विस्तार गर्दै अग्रिम सहमति मूल्य वृद्धि भयो ।
"
3906,"सिङ्‍‌गापुरमा नयाँ कानुनले धुमपान गर्नेहरूलाई रेष्टुराँ , डिपार्टमेन्ट स्टोर र खेल केन्द्रहरूमा प्रवेश गर्नु पहिले चुरोट निभाउन वा २५० डलर जरिवाना व्यहोर्न आग्रह गर्दछ ।
"
3907,"स्वचालित सेयर कारोबारको हालको स्तरसँग सामना गर्न नीतिगत परिवर्तनहरूको आवश्‍यक छ या छैन पत्ता लगाउन जापानको अर्थ मन्त्रालयले पहिले नै संस्थागत लगानीकर्ताहरूको क्रियाकलापलाई अनुसन्धान गरिरहेको छ , अन्तर्राष्ट्रिय वित्तका लागि उपमन्त्री माकोता उत्सुमीले बताउनुभयो ।
"
3908,"शारीरिक गतिविधिमा कमी हुनुको अर्थ कम क्यालोरी खर्च हुनु हो जसका कारण शरीरको बजन बढ्ने र मोटोपनको सिकार हुने हुन्छ।
"
3909,"प्राय: यीमध्ये कुनै पनि तथ्यहरू जीवनसँग सम्बन्धित छैनन्।
"
3910,"वैदेशिक उच्च दरहरू : क्यानाडा १३.५० % ; जर्मनी ९ % ; जापान ४.८७५ % ; स्विजरल्यान्ड ८.५० % , बेलायत १५ % ।
"
3911,"३८० वर्ष अघि अङ्ग्रेजले आविष्कार गरेको आश्चर्यलाग्दो कसरत घण्टी-परिवर्तनलाई तीव्र मानसिक एकाग्रता सहितको शारीरिक निपुणताको आवश्यक पर्दछ -- केही घण्टहरू एक टनभन्दा गह्रुँगा छन् ।
"
3912,"त्यसै वर्ष एप्पल दोस्रो , कोमोडोर पेट र ट्यान्डी टिआरएस-८० बजारमा आए ।
"
3913,"पेन्सिल्भानिया विश्‍वविद्यालयलाई प्रतिनिधित्त्व गर्ने एक इजाजत प्राप्त कम्पनीले विश्‍वविद्यालयका एक संकाय सदस्यलाई डन्डिफोरको औषधी रेटिन-एको अधिकारमाथि चुनौति दिँदै आफ्नो मुद्दामा जोनसन एन्ड जोनसनलाई पनि प्रतिवादी तुल्यायो ।
"
3914,"यस स्थितिमा आर्थिक विकासको गतिलाई  अगाडि बढाउन आवश्यक पूँजीमा कमी आउन नदिई मुद्रा प्रदायलाई वाञ्छित सीमाभित्र राखिनु आवश्यक छ।
"
3915,"यसप्रकार आठौं योजनावधिमा कुल लगानीको बृद्धिदरमा सातौं योजनाको लगानी अनुपातको तुलनामा प्रति वर्ष १०.६ प्रतिशतले विस्तार गर्नुपर्नेछ।
"
3916,"जनसंख्या बृद्धिमा नियन्त्रण: देशमा उपलब्ध साधनले जनसंख्याको वर्तमान बृद्धिदरलाई सधैंभरि धान्न सक्दैन।
"
3917,"तर १९४८ को कानुनले अमेरिकामा त्यो सामग्रीको `` प्रचार प्रसार '' रोक्यो । यसै समय श्री न्युहाउसले आफू श्री बर्न्स्टाइनसँग वा अमेरिकाको सबैभन्दा ठूलो व्यापारिक प्रकाशन गृह र्यान्डम हाउसको कार्यसम्पादनसँग असन्तुष्ट नरहेको कुरा जोड दिनुभयो ।
"
3918,"उहाँले बताउनुभयो *T*-1 ,`` यो प्रविधि विभिन्न प्रजातिका बालीमा उपयोगी हुन्छ '' , र थप्नुभयो कि छुट्टाछुट्टै प्रकारका बालीको विशेषताहरूलाई समायोजन गर्नको लागि केही परिमार्जनहरू आवश्यक हुन सक्छ । 
"
3919,"मुद्रास्फीति तथा अत्यधिक बेरोजगारी प्रमुख खतरा हुन्।
"
3920,"रेड म्यानको सुर्तीको डल्लो गालामा कोच्दै उहाँ आफूले १९५५ मा मेजर लिगहरूमा विकास गरेको तीव्रप्रहार मन्दप्रहार भैसकेको स्विकार्नुहुन्छ । 
"
3921,"यस्ता कतिपय यात्राहरू दीर्घकालीन मित्रतामा बदलिएका घटनाहरू छन्।
"
3922,"छानबिनले टेक्सस न्यायाधिसलाई समलिङ्‍गी हत्याका पिडितहरूसम्बन्धी पूर्वाग्रहपूर्ण टिप्पणीको आरोपबाट सफाइ दियो ।
"
3923,"वाणिज्य बैंकहरूबीच कारोबार गरिएको १ मिलियन डलर वा सोभन्दा बढी रात्रिकालिन प्रयोगका लागि आरक्षित छ । 
"
3924,"त्यस्तै पैठारीतर्फ क्रमशः परिमाणात्मक बन्देजलाई हटाइ भन्सार दर समायोजन गर्दै लाने नीति लिइयो।
"
3925,"उहाँले भन्‍नुभयो , उक्त भेटमा न्यायिक विभागले उहाँलाई थप पूनरावलोकन र अग्रिम सूचनाबिना अधिवक्ताहरू विरुद्ध दबाब कार्यबिधिको चेतावनी दिइने छैन भनेर आश्वस्त गर्‍यो ।
"
3926,"तिनीहरूले हामीलाई सम्भवतः हामीले अमेरिकी कम्पनीहरूलाई सधै नयाँ विकास गरिरहनुको सट्टा रहिरहेको उत्पादनलाई सुधार गर्ने कुरामा सहयोग गर्नुपर्छ भन्ने विचार गर्न बाध्य बनाए ।
"
3927,"सिङ्‍गापुरले पहिल्यै सबै नाटकघर , बस , सार्वजनिक एलिभेटर , हस्पिटल र फास्ट-फुड रेष्टुराँहरूमा धुम्रपान निषेध गरिसकेको छ ।
"
3928,"२०२९/३० देखि २०४६/४७ को अवधिमा साधारण खर्च मूल्यमा १८.४ प्रतिशतले र स्थिर मूल्यमा ७.९ प्रतिशतले बढ्न गयो। कुल गार्हस्थ्य उत्पादनको प्रतिशतमा प्रचलित मूल्यमा साधारण खर्च २०२९/३० मा ६.० प्रतिशत रहेको थियो भने सो अंश बढेर २०४६/४७ मा ७.३ प्रतिशत पुग्यो।
"
3929,"कुनै पनि नयाँ आन्तरिक ऋणपत्र जारी गर्न आफ्नो बजेट कानुनद्वारा प्रतिबन्धित वेलिङ्टनको ऋण प्रबन्ध कार्यालय आफ्नो आर्थिक वर्षको अन्त आगामी जुन ३० सम्ममा आफूलाई आवश्यक पर्ने ३ बिलियन न्युजिल्यान्ड डलर अमेरिकी डलर १.७६ बिलियन देखि ४ बिलियन न्युजिल्यान्ड डलरसम्म सङ्कलन गर्न विदेशतिर आँखा लगाइरहेको थियो । 
"
3930,"कोलोन्ज्भाइल , मिसिसिपीका जोन विलियम डेभिसलाई २००,००० डलर जरिवाना ; भल्‍रिको , फ्लोरिडाका जेफ्री गेरार्ड डोम्पाएरलाई ५,००० डलर र १०-दिन निलम्बन ; ला क्यानाडा , क्यालिफोर्नियाका युजिन माइकल फेल्टनलाई २५,००० डलर जरिवाना , १६,०७२ डलर फर्काउन आदेश र एक वर्ष निलम्बन ; ला क्यानाडाका म्यारिअन स्टेवार्ट स्पिट्लरलाई १५,००० डलर जरिवाना , १८,४४४ डलर फिर्ता गर्न आदेश र छ महिना निलम्बन । 
"
3931,"जुलाईको सुरूबाट पहिलो पटक अमेरिकी राजदूतावासको केही घर पर पर्खाल घेरेर बसेका सुरक्षाकर्मीहरूले पनि उजी-मोडेलका हतियार परित्याग गरिसकेका थिए ।
"
3932,"अर्थमन्त्रालयले यो पनि बतायो ० यसले बिहिबार ३६-दिने नगद व्यवस्थापन बिलमा १० बिलियन डलर विक्री गर्ने योजना गरेको छ ।
"
3933,"यी निकायहरु आफ्नो मन्त्रालय र स्थानीय प्रशासन दुवैबाट निर्देशित हुने हुँदा कार्य सम्पादनमा अन्यौलको स्थिति रहने गर्दथ्यो। 
"
3934,"२३८,००० प्रति बिक्री सङ्ख्या भएको हेराल्ड , कुनै समय ७००,००० भन्दा बढी बिक्री सङ्ख्या भएको राष्ट्रको सबैभन्दा ठूलो दिवाकालिन समाचारपत्र , को पतनले देशको दोस्रो ठूलो नगरलाई कमसेकम केही अर्थमा एक-समाचारपत्रको सहरमा परिवर्तन गरेको छ ।
"
3935,"टिकाउदार वस्तुहरूको खरिद आदेश अघिल्‍लो महिना ३.९ % बढेपछि ०.२ % माथि १२७.०३ बिलियन थियो ।
"
3936,"न्युइङ्‌ल्यान्ड बैंकका उपाध्यक्ष रिचार्ड ड्रिसकोलले डो जोन्स व्यावसायिक लगानिकर्ता प्रतिवेदनलाई बताउनुभयो , `` निश्‍चित रूपमा हामीलाई सम्भावित असल साझेदारका रूपमा सोच्‍ने यस क्षेत्र बाहिर धेरै छन् ।
"
3937,"सिकागो मर्कन्टायल विनिमयको सदस्यता अक्टोबरको पहिलेको बिक्रिभन्दा ६,००० डलर कम ४१०,००० डलरमा बिक्रि गरिएको थियो । 
"
3938,"स्वाभाविक रूपले केही घरबारविहीनहरूको पहिलेदेखिकै मानसिक रोग र दुर्व्यसन थियो ।
"
