,0
24501,"The current prison administration has been under the Ministry of Home Affairs.
"
24502,"There is no place where the initial conditions of the prison rules are kept there as they are kept under the house of the Home Ministry.
"
24503,"The modern prison to be inspected by these regular tour teams is an integral part of the administration.
"
24504,"When this important work is not done, the country has become a charitable institution in prison.
"
24505,"There is no possibility of progress in the country's jail unless there is a major change in the current administrative framework.
"
24506,"Various non-governmental organizations in the country have been operating development programs with success.
"
24507,"Until now, no association has been taken to make such union organizations surrender to the prisoners in prison.
"
24508,"Since there is no creative commitment in the prevailing prison administration, these important resources are not available in the country.
"
24509,"Only after the change in the jail administration, it can be attracted to such union organizations to provide service to the jail.
"
24510,"This is the reason why the following reforms are suggested in prison administration.
"
24511,"1 . As a prison reform committee, 2047, another Nepal prison reform permanent committee should be constructed and operated under this and all the prisoners of the country will be under this.
"
24512,"It should be for the permanent committee until the organization of the prison service and the restoration ministry.
"
24513,"2 . The permanent committee will be working to implement the suggestions given in this report for the overall administration of the prison administration.
"
24514,"5 . The permanent committee has to make at least two tour teams to make regular visits to each prisoner.
"
24515,"11 . The permanent committee will arrange to work for captives known as skipper.
"
24516,"( E ) Prison Organization :
"
24517,"Prisons of the Kingdom of Nepal Home Ministry of Government current organization of the prison, Mr. 5 great - sakhamatahata has been organized.
"
24518,"The present office of the prison supremacy has been established in the Tri - Devi road of Kathmandu .
"
24519,"Senior superintendent of this great - branch police service has been operating.
"
24520,"The task force report said prison authorities handed over to the police, although not mentioned in the great prison - Branch Senior Police Constable is not subject to opinion.
"
24521,"1 . Current state :
"
24522,"1 . Due to transferring the jail to the police administration, there is no positive creativity on the improvement of the jail.
"
24523,"Civil participation in police administration is difficult.
"
24524,"Prisoners will be developed in crime-related organizations by keeping the prisoners under the new organizational unit.
"
24525,"While presenting the jail under the police administration, the goal of providing personal development of criminals to this can not be a healthy competition system.
"
24526,"Due to the formation of police service and the training given to the youth, more emphasis is given to the regulatory side, there is no necessity of flexibility in the operation of the jail.
"
24527,"When the administration is not flexible, the reform party gets discriminated and unreasonable.
"
24528,"There was no corrective attitude here when studying in some visits to the country under the police administration.
"
24529,"2 . Recommended Suggestions :
"
24530,"It should be maintained under the Ministry of Separate Prison Services and Rehabilitation, under the Home Ministry under the Home Ministry.
"
24531,"Thus, the transfer of the jail administration under the ministry to be newly organized is also necessary for the new enrollment of the prison.
"
24532,"The organizational table of the proposed new ministry can be as follows :
"
24533,"The social facilities given in jail seem to be only possible from efficient management, which can be met with a coordinated functioning mechanism.
"
24534,"For example, the separate provision of sheltered babies is operating in the country with the success of child temple or a . Oh . S . The hair can be provided by the villagers.
"
24535,"Similarly, there are many ways to include dependent elderly people in the summer.
"
24536,"It is also a strong possibility to provide health services available to the health organization.
"
24537,"Additional features that are available from efficient and committed management and administration should not be explained.
"
24538,"Likewise legal services also show the potential possibility of self advocate or student of law.
"
24539,"Captivation income acquisition of prisoners is also possible from similar coordination.
"
24540,"When the state administration's prison administration is more profitable, sources of the education of the National Social Services can be attracted to the welfare of prisoners and prisoners.
"
24541,"Mr. 5's government needs to pay attention to the jail administration being more capable in the custody of capturing the service of prison administration and prisoners.
"
24542,"In present situation no jail services have been found in the custody of the jail administration without dynamic and creative.
"
24543,"Currently the jail administration is dependent on the Government of Sri 5, because there is no skill in the lack of commitment.
"
24544,"( F ) discipline :
"
24545,"After a long struggle and great sacrifices, democracy has come in Nepal.
"
24546,"The present situation of democracy is the yield of political discipline adopted by Nepali people.
"
24547,"The democratic environment that has been obtained from the dignity of discipline can be reversed in its absence.
"
24548,"The democratic qualities and duties of all the citizens of democracy are to take a tough bridge of discipline.
"
24549,"To strengthen the lowest democratic method here, any democratic government will take a policy to punish the dignity of discipline and punish those who oppose it.
"
24550,"In view of this possibility, now it is necessary for anyone in Nepal's prison to remain in the dignity of discipline.
"
24551,"If any person does any duty against the conduct of conduct, then it is called abortion of the law.
"
24552,"This law is punishable by that which is called morality of society.
"
24553,"Discipline and punishment will be united.
"
24554,"Prisoners will be educated at the time of the imprisonment, without giving strict dignity to discipline within the jail.
"
24555,"1 . Current state :
"
24556,"In prison, prisoners and prisoners do not have any specific rules , laws or conduct.
"
24557,"Notwithstanding this, the country's large - scale imprisonment appears to be in a delightful neighbor's environment.
"
24558,"Leave checked to the best of one another, which also held a meeting with anyone ( in time ) without stopping - freely receive.
"
24559,"There is no minimum inmates - rules are not applicable to the conduct of conduct, relative criminals, in comparison with other treacherous offenders, they get the confirmation of their guilt in the company.
"
24560,"Entertainment gambling tickets found in small towns in Nepal have not been stopped even though they are prohibited.
"
24561,"There is no definite impediment in the diet of food and other vineyards, and there is no limit in wearing clothes worn.
"
24562,"Without giving a rupee, those who have been punished for being punished in prison, have a family level consciousness of family level.
"
24563,"No kind of tables should be followed in the prison.
"
24564,"Here people always wake up in the morning.
"
24565,"It is prohibited to stay outside the chowk outside the chamber after day and day.
"
24566,"Food breakfast can be cooked at the same time as prisoners usually feel as they eat themselves.
"
24567,"There is no compulsion for bathing , bathing , cleaning.
"
24568,"Those who work in prison are known to work in regular times.
"
24569,"Outside relatives, there are no obstacles to ration and expenses.
"
24570,"( 6 ) Consumption and Employment : -
"
24571,"Understanding the reasons why families of middle class do not get food, because the number of family children or unproductive children is increased.
"
24572,"The size of the family in the Tharu society is larger than the other community, which means that 8 families are shaped.
"
24573,"Although other communities do not find more than 6 times.
"
24574,"Monthly months , middle or lower families have said that in the past 1 month, poor and Sukkavashi families have said about 4 months.
"
24575,"The months upabhogakonimti private sources - Smith Mahajan and landlords in cash , in kind used to discharge the debt is said to bring.
"
24576,"According to families, similar to unemployment problems, family members have said.
"
24577,"Out of which there are 5 families of middle class, 5 families in the lower class and 4 families of poor families and 4 families of Sukumanian families.
"
24578,"Comparatively, lower-family families have shown unemployment problems in low-level families.
"
24579,"Due to the fact that mango- rented work , skinny , drying , and the same is more important.
"
24580,"Age need to be unemployed , also 1 - 3 months to the tethered.
"
24581,"Other jobs in that area do not get anything open.
"
24582,"There is only one official cotton firm.
"
24583,"Where only 4 months are available throughout the year.
"
24584,"That too, the minimum wage - the monthly wage rate . 210. - I have to work.
"
24585,"Therefore, there is no more courage than farmers except alternative sources of loans.
"
24586,"( H ) Mahajani Practice and Rural Debt : -
"
24587,"The main source of rural debt is 2 types.
"
24588,"A private and other institutional - Bank.
"
24589,"Find out the interest rates of the loan at annual rate of 60 % , up to maximum 120 % .
"
24590,"In institutional resources, 23 families of all the families were found lending.
"
24591,"In the Terai region of West Nepal, the Mahajani practice was found in rural debt related trade and agricultural markets.
"
24592,"Per quintals up to Rs . Mix up to 100.
"
24593,"In addition to the market price other than the replicant . Up to 300
"
24594,"Thus, after getting the name of interest, the farmers found ' friends ' and made food directly to the farmers .
"
24595,"Often most of the survey said that the amount taken from the private sector and the amount of interest taken by the private sector.
"
24596,"The reason was , this was the result of this glorious practice.
"
24597,"Because farmers do not have enough money , how much money is left?
"
24598,"Another year, Ritu has to reach the same boss to buy the farmers' borrowers, and the whole family resides to the farmer to fill the cereals again.
"
24599,"This type of cycle found in this way for many years.
"
24600,"Once after taking the goods in debt or lending, the Mahajan gets the means to exploit farmers.
"
24601,"The farmer will never be saved from the debt nor is it possible to get rid of the exploitation of Mahajan.
"
24602,"This is such painful story and stories are filled with West , the peas of Nepalese terrain.
"
24603,"There is no sense of panchandise for such kind and gentlemen.
"
24604,"In contrast, the elements of such kind are preserving because they join the part and alliance with the two gentlemen and the Mahajanans.
"
24605,"The public voice raised up against the Mahjani practice was harshly oppressed.
"
24606,"( J ) Agricultural market : -
"
24607,"Farmers need agricultural market to access essential agricultural equipment in a convenient manner and to sell appropriate products to the appropriate product.
"
24608,"However, farmers of the villages in the survey, there are no other measures available in the district headquarters and markets of Indian border areas.
"
24609,"Due to the backward agricultural economy, the use of modern farming equipment was found in nutrients.
"
24610,"That's just the rich and the rich farmers.
"
24611,"Also, low-level farming of farmers, due to purchasing power, is also virtually low.
"
24612,"However , you should cut your stomach and buy some essential grains , fruits and livestock and buy daily essential other consumables.
"
24613,"But western Nepal's Terai region is monopoly of monopoly broker capitalists of Northern Territory of India.
"
24614,"Their monopoly remains in the wilderness area.
"
24615,"They determine the value of agricultural produce.
"
24616,"High quarters - most low levels of jamindaraharulaibaheka kisanaharukonimti clothing, salt, oil, adikonimti are forced to sell grain or livestock.
"
24617,"The value is determined on the self - interest of the community class .
"
24618,"It is normal to deceive farmers in measurement.
"
24619,"At the time of famine or famine, the same amount of food grains have to be purchased as much as they value.
"
24620,"If sold in such a way, it is also deceived if it is purchased.
"
24621,"Thus farmers are often exploited by exploitation.
"
24622,"In the absence of organized and managed agricultural markets, there is a huge amount of exploitation on the farmers and increasing monopoly practices and maintaining monopoly.
"
24623,"( A ) Problem of fuel and wood : -
"
24624,"There was a great deal of iron in that area.
"
24625,"The Government has kept nationalism organized by nationalization for the region.
"
24626,"It is said that the people should be prepared for the wood and wood.
"
24627,"But no one has ever been given the direction.
"
24628,"Some of the people went down to the grass, even when the forest vineyards told the incidents that they had tortured.
"
24629,"For wooden woods, the gaue also got some grain and was given to the vinegar and the police at the time of entering every crop.
"
24630,"But tyattile hurried to the police and vanapaleharu Village - Village caharera goat, chicken, noise, etc. It was found lurking.
"
24631,"Also, not only to send wood, but in reservation area, in turn, in the field of cultivated fields, the animals say that the animals have damaged crops.
"
24632,"Negative aspects
"
24633,"Episode : -
"
24634,"The study of the Western Terai shows the following conclusion
"
24635,"(1) grand tradition, the practice of bonded labor, and she felt a strong appearance of the ravages of feudalism.
"
24636,"On the other hand, Mahanjana practices and monopoly brokerages of the Indian border region are also increasingly increasing increasingly.
"
24637,"As the Pacific and the characteristics appear in some horizontal situations, colonial exploitation and characteristics appear to be increasing.
"
24638,"Nevertheless, in the context of the surveyed village, basically semi-semi and semi-colonial conditions appear.
"
24639,"(3) Rural antarabirodha, in particular, seems to landlords and mahajanasanga.
"
24640,"Government policies and regulations are seen as an obstacle for the development of rural areas.
"
24641,"Which are most of the panchayas.
"
24642,"Therefore, there is some complexity of the interstitial of that area.
"
24643,"There is a Panch administration on the one hand , which is often represented by the poor local landlords.
"
24644,"On the other hand, the monopoly of Indian monopoly brochures representing the capital.
"
24645,"They also have similar synthesis and alliance with the Punch administration.
"
24646,"3 . Village of Eastern Terai
"
24647,"General introduction : -
"
24648,"According to the survey , more than 60 % of the population of Mathali tribal communities and a total of 500 family families have a strong choice.
"
24649,"Where there is radicality of Piratebad under Hindu religious surname , it is not found in the Mathali community.
"
24650,"There is also peace in the village as well as the other minority caste and tribe's inhabitants.
"
24651,"There are mainly Muslim religious groups in minorities.
"
24652,"The ritual also found islamika as bigotry, and the village islamaharuma possible.
"
24653,"Though Hindu and Islam are well-known to religious rites, religious sectarian discrimination , radicalism is exactly found.
"
24654,"Although socially divided into diverse communities, social unity , equality and consistency are found.
"
24655,"The common and simple living style of all the communities is found , furnished and operational.
"
24656,"An innocence of injustice can not bear tolerance and instantly reflects the kind of opposition or reaction.
"
24657,"The worst practice of this society was the marriage and dowry practice.
"
24658,"Avibhabakaharuko days of youth being forced to marry someone, for some reason, mail can not be reached after the husband was to be automatically apehelita.
"
24659,"Women have no social status of remedies.
"
24660,"Due to this, many women were found to have lost their lives.
"
24661,"Similarly, it was a practice to give the daughter to the devil.
"
24662,"A chorikonimti at least 50/60 it is necessary to spend thousands of dollars.
"
24663,"Although the families found that some women were unable to get married due to poverty, 23 families surveyed have said that the problem of disease has dipped into debt.
"
24664,"Thus, in the eastern Terai region, the practice of the Daizhou practice is found that the common family is immunized in a living loan.
"
24665,"Even in the UK, which can be facilitated by geographical views, the situation in the area is very backward.
"
24666,"This type of cable is only one primary school in the village of denser is said that only 15 s. L. C. Found till
"
24667,"Leave a lot of higher education.
"
24668,"While trying to understand why the education sector is backward , the majority of the families is said to have a positive reason for the economic reasons.
"
24669,"This is a wonderful example of what the Panchayati government has given the effect of the direct impact of the policy adopted by the government.
"
24670,"The same situation in the health sector is the same.
"
24671,"According to the density of the population, one health center should not be opened in a health center.
"
24672,"It was dried to the health checkpoint ( about five kilometers ) away (in second Panchayat ) .
"
24673,"Similarly, the problem of fuel was very large.
"
24674,"Due to the lack of wood, the dung was used to dry dung.
"
24675,"People found the animal feeding due to fuel problems.
"
24676,"The main occupation of the residents of that area was farming.
"
24677,"Farming, especially rice, wheat, millet and cereal desire Missouri, khesari, sloth, green gram, cultivating the the world.
"
24678,"It has been partially divided into fruits and vegetables and magnesium.
"
24679,"The purpose of family consumption is to be cultivated.
"
24680,"In addition to farming, most families have also made some livestock work
"
24681,"The animals are found in cattle , buffalo , vakra, etc.
"
24682,"The farmer has a key base of livelihood.
"
24683,"But there are many problems in the agricultural sector.
"
24684,"Some have been discussed in detail.
"
24685,"1 . Land distribution
"
24686,"The ground is the basis of agricultural economy.
"
24687,"See the status of the land details if there is a case.
"
24688,"If it is based on the ownership of the family
"
24689,"Jindindar - 12 . 83 ( o )
"
24690,"Rich - 6 . 67 ( o )
"
24691,"Medium - 3. 12 ( o )
"
24692,"Poor - 0. 20 ( o )
"
24693,"The above mentioned land is found to be owned by the family.
"
24694,"This is the same as the currency exchange transaction.
"
24695,"In the said area, in the year 2022, the land has already begun.
"
24696,"When the landlord land reform - a successful landlords land to hide away any more land hadavandibhanda and distributed to the landless found.
"
24697,"The land also says that other families are consuming the land to be distributed to the residents.
"
24698,"Other families are consuming only for the land distribution of land.
"
24699,"20 family members of the 100 families surveyed on the distribution of land to the Greeks were found to have received the land alienation.
"
24700,"Opening ceremony
"
24701,"During the discussion speech, Honorable Prime Minister Girija Prasad Koirala, considering the negative impact on the smoking children, now announced that he should not be cigarettes in the public place.
"
24702,"Participants of the Conference of Prime Minister's Anniversary
"
24703,"Prime Minister Koirala reiterated the government's commitment to child development and said :
"
24704,"I am happy to inaugurate the two day National Conference of non-governmental organizations working in child development organized by the Child Development Society.
"
24705,"Today's children are responsible citizens of the country who operate this country.
"
24706,"Therefore, their mental and physical development needs to be properly implemented.
"
24707,"I think, as long as the children do not get the dual personality development opportunities as long as any nation can not be a bright future.
"
24708,"The investment for children's development is the most important investment for the nation's development, which provides far-reaching results.
"
24709,"There are no jobs in the field of child development.
"
24710,"Similarly, we celebrated the SAARC girl's year 1 year ago, but when we look at their results and achievements, the situation is disappointed.
"
24711,"Lack of very common medicines , even in the country where this small population is , famine of millions of children is still going to die.
"
24712,"Fifty percent of the entire population are suffering from malnutrition, children 5 years searched, they have not been able to receive education, they are being exploited.
"
24713,"Social associations - The activities of the organization are not reaching those villages which are backward and where the ray of development has not reached.
"
24714,"Those children are completely unaware of the opportunity, which is the most needed.
"
24715,"But now that's not the case.
"
24716,"To complete this, you all need an active engagement.
"
24717,"In this context, law enforcement laws are going to be established, which will provide a firm foundation for strengthening the situation of the children.
"
24718,"About National Commission for Child Development.
"
24719,"The need for more frequent, which is coming up today, we have a positive viewpoint.
"
24720,"But there is no work done by the government sector only.
"
24721,"More often, social organizations of non-governmental organizations should play the most important role in this type of work.
"
24722,"The government will also have to provide necessary assistance to the development work done by non-governmental organizations.
"
24723,"In this perspective, I have considered this important national conference organized by the Child Development Society.
"
24724,"Speaking from the post of Chairperson, Hon'ble Honorable Representative of Duman Duman Nath Dhungana said :
"
24725,"In the conference, the social activist working in our society's giant personality and rural areas is a participant.
"
24726,"Suggestion of the conference should be sent to Parliament only.
"
24727,"Even economically rich and poor, all are equally loved by their children.
"
24728,"Children get convenience and right if families become financially economical.
"
24729,"Illiteracy in our country has been a barrier for development work.
"
24730,"Our attention should be increased in the removal of illiteracy.
"
24731,"The catalysts should reach the village village for the quality of education and health and the widespread growth.
"
24732,"It should not be considered that government efforts should be sufficient for child development and also non-governmental organizations should not reach government efforts.
"
24733,"Keep the role of non-governmental organizations important and make the prospects a reality.
"
24734,"The non-governmental organizations strengthen the foundation of democracy.
"
24735,"You , non-government organizations do not stop working as a drug group.
"
24736,"If you have started a good start, half of your work is started.
"
24737,"I have believed that this conference will give a significant and concrete suggestion about the proposed bill (the right to children's rights ) .
"
24738,"Habib Humam, a residential representative of United Nations Bank, said :
"
24739,"Changes in Nepal in the last 18 months ( revival of democracy ) are showing.
"
24740,"The progressiveness and effectiveness of non-governmental organizations is expanding.
"
24741,"The new constitution of Nepal has given a good place to the rights of children and women.
"
24742,"It is natural for everyone who works for legal expectations to work.
"
24743,"The new law to become more secure is the protection of the children.
"
24744,"Non-governmental organizations can increase their child support work efficiently.
"
24745,"The favorable opportunity for encouraging them is increasing.
"
24746,"Welcome speech at the opening ceremony the Child Development Society Chairman. Hemang Dikshit said :
"
24747,"The Child Development Society has been operating roughly every month since its own age.
"
24748,"Last year , many child-born girls died in the state's state-of -the- art and chronic disease.
"
24749,"On the occasion , medicines collected with various donors , ten volunteer nurses and other materials were provided to about two thousand child children.
"
24750,"In the past years, there were numerous sympathy in the name of the children.
"
24751,"We have mentioned short-term and long-term goals for the government.
"
24752,"The book has also been sent to the concerned Ministry and Social Services National Coordination Council.
"
24753,"I have full faith in implementation of these institutions at the same time.
"
24754,"As a result, the MPs raised voices of hairstyle and raised their voices in the Parliament.
"
24755,"For this, we make a memorandum of gratitude to honorable MPs.
"
24756,"On the occasion of World Human Rights Day, this society has started the tradition of celebrating Nepal's leading Vyabhash Samajwadi Divyaiv Singh Kanskarjee, praising social activists.
"
24757,"This society has targeted its programs to village villages, and aims to help in child development work.
"
24758,"This is how we communicate with the Ministry of Child Development in the public - to raise awareness of a postage stamps have prakasanakolagi request.
"
24759,"There has been about two years of democracy being reinstated in the country.
"
24760,"In the same period, the SAARC girl has been announced without the achievement of the year.
"
24761,"Leaders of the SAARC Girlfriend celebrating decades did not spend any time in the year 1991.
"
24762,"But it has not been implemented.
"
24763,"Sharad Sharma, general secretary of the Child Development Society, highlighting the purpose of the conference, said :
"
24764,"Land in the next year in the eighth five - year plan is being implemented.
"
24765,"The plan is mentioned about the child development policy.
"
24766,"At that time, the collection of suggestions will be taken in this conference by representatives of the organization related to child development.
"
24767,"Similarly, the Government of Sri 5 is presenting the Child Law of Nepal in the convention of the upcoming parliament.
"
24768,"This conference will also work to remove potential deficiencies and weaknesses in draft and other useful tips.
"
24769,"After this, I hope that this conference will build a new platform for the representatives of organizations working in this area.
"
24770,"In this conference, almost a number of participants are participating in almost fifty organizations.
"
24771,"Conference participants in a variety of non - governmental organizations, pratinidhibaheka both Houses of Parliament , kanunabid , economists , social workers and journalists are participating in the conference.
"
24772,"He urged the workers of non-government organizations to meditate on the Prime Minister's request for the non-governmental sector to be oriented towards the village.
"
24773,"Shri Ashes Mall announced that the inauguration ceremony was organized.
"
24774,"Worksheet
"
24775,"Child Development Policy in Eighth Five Year Plan
"
24776,"Role : The development of children is compounded with the concept of nation development.
"
24777,"According to the development concept of 1990, the preservation and development of the children, such as the future working force, has been inevitable to set the foundation of the human resource development.
"
24778,"Therefore, considering the development of human resources, the priority of children should be given priority.
"
24779,"Therefore, development of Nepalese children should also be given priority to development of Nepali children.
"
24780,"Child status
"
24781,"Various studies Nepali balabalikaharukalagi appropriate follow - nutrition , protection and development opportunities pointed out that the data is not available.
"
24782,"According to the indicative measurement of children's level, Nepalese children have been lesser than the South Asian countries.
"
24783,"Of the primary age children, only 64 percent of the students have gone to school, and some have to leave the middle of the middle.
"
24784,"After the reintegration of democracy in Nepal , according to the Constitution of the Nepal Republic , 2047, the Nepali Congress government has been formed as a result of the belief and cooperation of Nepalese people received in the Great Testament.
"
24785,"According to the constitutional process, due to the belief of this House, I have to fulfill the responsibility of the Prime Minister.
"
24786,"In this period, the first Representative Assembly has spent more than half its term.
"
24787,"In this way, many old problems and difficulties were born in the new system and arrangement of an old system and arrangement.
"
24788,"However, I think that this period is the duration of practice and procedures to be constructed according to the fact that by building rites and institutions.
"
24789,"Therefore, I think that the first term of the Representative Assembly is very sensitive and fundamental for the construction of our parliamentary rites.
"
24790,"During the five conventions of the Parliament, we practiced many topics and topics of Parliamentary activities.
"
24791,"Therefore, with this special session of the Representative Assembly, I have also taken the proposal of unbelief as a new parliamentary experience.
"
24792,"Honorable Sir ,
"
24793,"Nepal has reinstated democracy as a result of great sacrifices , sacrifices and long struggle of Nepali people .
"
24794,"We should accept democratic practice as a rule of the game.
"
24795,"Honorable Sir ,
"
24796,"The programs that repeatedly promote opposition and criticism of the chaos and violent acts by leaving the procedure and procedures presented in a healthy and ruthless manner.
"
24797,"Due to which the work of life was made to destroy and damage.
"
24798,"It's a lot of sad to mention all these things right now.
"
24799,"Honorable Sir ,
"
24800,"In this regard , the offer of unbelief presented in the respective house and in the same manner Hon'ble Parliament friends have raised various issues.
"
24801,"Honorable Sir ,
"
24802,"The counterparts of the counterparts accused the government's actions and activities that the opposite of the principles of the principles and policies of the state mentioned in Part 4 of the Constitution.
"
24803,"This allegation is absolutely contrary to truth and fact.
"
24804,"In fact, the government has chosen the way to govern the principles and policies of the state in the state as basic guidance, and the way to utilize resources and sources of the country.
"
24805,"Honorable Sir ,
"
24806,"Such efforts have influenced the complexity of existing social and economic structures in the country, and the availability of resources and resources of the country.
"
24807,"These are the strongest steps in the government to strengthen the public's role in public welfare system and democracy.
"
24808,"Honorable Sir ,
"
24809,"The principle of directive of the state has expected economic development with social justice to not allow the country's economic resources and resources to be concentrated on limited class.
"
24810,"The development of independent and self-reliant economy prior to indigenous private and public enterprises has been considered as the fundamental economic objective of the state.
"
24811,"This is the basic urge and concern of the democratic socialist philosophy of Nepali Congress.
"
24812,"The structure of such investment can only increase the opportunity and their ability to engage in the economic development activities of rural people.
"
24813,"The resources and sources with the government are limited.
"
24814,"Honorable Sir ,
"
24815,"Honorable Sir ,
"
24816,"According to the principles of the fourth directive of the state, the Nepali Congress government has been keeping the decentralized government system and development process.
"
24817,"I want to remember that the government has successfully completed the historic obligation to increase the election of local bodies during the time by public representatives.
"
24818,"Through the Consumer Committees, representatives of rural people and people are directly involved in the selection , construction and maintenance of the project .
"
24819,"Availability of resources on local bodies is increasing.
"
24820,"The government has also been providing arrangements and opportunities for availability and training of technical manpower in these bodies.
"
24821,"The situation in peace is not distress or worried in the country.
"
24822,"It is important to follow this rare democratic ritual and practice to establish peace and rigor in society by preserving and supporting human rights.
"
24823,"Today there are no prisoners of faith in this country.
"
24824,"There is no restriction in occupation of profession , writing expression and religious freedom.
"
24825,"Honorable Sir ,
"
24826,"Both our neighbors, India and Nepal, have the mutual confidence and cooperation of the Nepali Congress government more than ever and more than ever.
"
24827,"The firmness of the government has not provided our respect to any of our anti-terrorist activities, but the Government has strengthened our respect and trust from both our neighbors.
"
24828,"The topic of Tankakpur is under consideration in the Parliament , so I do not want to go to a long term about this.
"
24829,"Reported by Minister of State Girija Prasad Koirala at National Conference on Nepali Congress :
"
24830,"Friends ,
"
24831,"First of all, I greet all the colleagues who came to participate in the country's corner of the historic National Conference on the corner of the Nepali Congress.
"
24832,"From the 2017 to 2047, we can understand the historical and mood of today's day, only in the past three decades of history.
"
24833,"The past three decades proved to be the Nepali Congress and the ongoing struggle for Nepalese people and decades of sacrifices and sacrifices.
"
24834,"During these periods, Nepali Congress, for the restoration of democracy, kept the tradition of the glorious struggle.
"
24835,"Friends ,
"
24836,"Politics politics is not easy or easy in the party that is duty to fulfill the responsibility given by the history.
"
24837,"Therefore, after the successful Janakant of the 2007 year ended the monopoly of Rana's rule, the determination and responsibility of the Nepali Congress, which established a complete democracy, did not get rest.
"
24838,"2025 V BS . P . And Ganeshmanji got involved.
"
24839,"202 9. 30 year has . A . The armed struggle was the same situation and necessity.
"
24840,"V our leader . P . And Ganeshmanji returned to country after 8 years after leaving the policy of national unity and reconciliation with many of his friends.
"
24841,"The policy of national reconciliation was the historical beginning of peaceful Satyagraha.
"
24842,"The peaceful request of national reconciliation expanded the uncertainty of courage and hardship in Nepali Congress workers and the heart of Nepali people.
"
24843,"Political resistance to Panchayati colonialism , peaceful demonstration or jail trip Nepali Nepali Congress workers and Nepalese people became natural and natural.
"
24844,"The desire for political change of people of every class , including small students , farmers , laborers , started to be exposed with ease.
"
24845,"The declaration of the 2036 year poll was a historical declaration of the political consciousness and the desire of change in the same way in the country.
"
24846,"Nepalese Congress, who had repeatedly assumed dual responsibility for protecting nationalism and reinstatement of democracy, was not likely to have a movement or peaceful parallel change.
"
24847,"The Nepalese Congress demanded that all people should be eligible for consensus, not only to promote democratic movement in the value of nationalism and independence of the country.
"
24848,"After the violence and aggression of the attack, there was widespread and extravagant that the Satyagraha of 2042 also suspended.
"
24849,"Nepali Congress has tried to negotiate with the king , the request of the king from the people and the medium of elections, and the possibility of electoral change.
"
24850,"Friends ,
"
24851,"In this historic date of today, we were gathering anniversary of the historic People's Movement on September 20, 2013.
"
24852,"The expressions of emotion , enthusiasm and selfish selfishness were from friends.
"
24853,"Today democracy has restored , and the obligation of our front is to protect and maintain democracy.
"
24854,"I , friends search for the heart of the boldness and determination to stand on your feet touch the old and would like to honor.
"
24855,"Affiliate Friends ,
"
24856,"During the year 2046 , our historical convention on 5 , 6, and 7 , and a revolutionary change has changed in the country during the anniversary of this anniversary.
"
24857,"The historical mass movement of Falgune 7 , 2046 , which was called by our national conference , eliminated the uncontrollable monarchy - endangered the Panchayati regime.
"
24858,"The multi-party democracy that has been approved all over the world once again was replaced in our country.
"
24859,"Regarding regular and fair elections , the existence of the legal state principles and the independent judiciary has now strengthened the possibility of institutional development of democracy in the country.
"
24860,"During movement from Nepal to participate , concentration and rack and ghaiteharukaprati this historic conference bhogneharuprati and we express our respect.
"
24861,"I would like to express warm gratitude and thank you for the Nepali Congress.
"
24862,"Friends ,
"
24863,"Today, we are standing on the step change and democracy , the foundation of a long tradition of struggle and sacrifice.
"
24864,"To avoid the cyclone of revolutionary forces of revolutionary forces, we should have continued to remain alert and struggling to protect democracy and institutionalize the recently acquainted democracy.
"
24865,"The commission was formed to amend the amendment of the amendment to some reforms in the context of the wishes of people's movement and the morality of the person.
"
24866,"Nepali Congress once again demonstrated its strong protest.
"
24867,"Throughout the period of the construction of concurrence , the shadow of darkness , darkness, and black clouds of conspiracy.
"
24868,"In the struggling speech of the non-democratic context that was promoted to the court, we rejected that dictatorial and non-democratic arrangement in the struggling speech.
"
24869,"The final duration of the new agreement was a tremendous shock of confusing and worried reminders of delivery.
"
24870,"Friends ,
"
24871,"Nepali Congress's responsibility and role has not ended despite the success of the people's movement and the announcement of new democratic consensus.
"
24872,"There is a gifted lord for protecting and promoting sustainable democracy through institutional development of democracy in our shoulder.
"
24873,"The goal of achieving power for the Nepali Congress is a secondary issue - our main concern is to provide stability to the democratic system of change in power.
"
24874,"According to that purpose Nepali Congress has become necessary to direct the country's politics as strong and strong party by winning the faith and affection of the people.
"
24875,"The determination and determination of the Nepali Congress, playing a decisive role in the country's politics, has not been raised in the basement of the dark.
"
24876,"44 years ago people's rights C - respect and responsibility of protecting and firmer, and because it has raised.
"
24877,"Our ability to decide and work style needs to be a vision to strengthen the country , the people , the party and the democracy.
"
24878,"Democracy is not fed by pressing its discreet , free perspective, and thinking.
"
24879,"Neither can fear democracy , the fear of frustration and the rituals of decision-making.
"
24880,"Affiliate partners ,
"
24881,"Only four months later, we desakopahilo praptipachiko democracy but , very important to participate in the general election humdaichaum.
"
24882,"I have repeatedly called this general election as a question of life for us.
"
24883,"It is not difficult to understand the importance of the upcoming election, after considering this narrow range of the election and the revolutionary power and the potential of secular power, the choice of the people and the people.
"
24884,"By keeping the same importance ahead of the upcoming election, we are currently evaluating our organizational status and preparations.
"
24885,"It's time to evaluate our personal behavior , behavior and ability.
"
24886,"Before going to war, Yaut alert fighter believes in its power and ability , and protects its vulnerable and sensitive parts.
"
24887,"This is great - a conference and it should provide the opportunity to take friends sense of war.
"
24888,"Diversity of ideas and not the party - a margin demanded by the party does not weaken , but the Democratic Party of wellness and diversity of opinion becomes a source of power.
"
